playId,pffPlayId,playType,playTypePrecise,gameId,eliasGameId,sdrEventId,espnScheduleId,espnEventId,pffGameId,sisGameId,gsisGameKey,uniqPlayId,ngsPlaylistKey,teamId,league,teamImageId,teamFullName,team,teamAbbrevName,teamNickName,inFBS,inFCS,activeFBSTeam,activeFCSTeam,teamColor,gameConference,gamepassAwayTeam,gamepassHomeTeam,gamepassDate,seasonYear,gamepassSeasonType,gamepassWeek,wallClock,poss,possAbbrevName,possTeamId,possTeamImageId,side,possession,week,date,gameDate,home,away,team,teamAbbrevName,opponent,opponentAbbrevName,opponentImageId,opponentId,teamPriorScore,opponentPriorScore,teamAfterScore,opponentAfterScore,downStart,distToFirstStart,goalDistStart,pos,startWp,wpa,startEp,epa,yards,driveNumber,driveStartQuarter,driveStartDistance,driveStartingClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,quarter,gameClock,teamFinalScore,opponentFinalScore,opponentCurrentScore,teamCurrentScore,driveTeamOnOffense,description,game,Game Date,week,qtr,los,down,dist,yds,abbrevName,opponentAbbrevName,poss,ngsPlaySummaryData,tmnDataPublicManualHasPublicHighlight,Date,GameId,PlayId,Qtr,SecsLeftInQ,Team,Opponent,TeamCurrentScore,OppCurrentScore,Down,Dist,LOS,PlayType,DriveNumber,PlayNum,Yds,Sack,Interception,FumbleLost,Incomplete,2PtChoice,2PtResult,FGDist,DriveResult,DesignedQBRun,DefensiveTD,Aborted,Onside,TOleft,OppTOLeft,PlayDesc,TmSpread,OddsTotal,PFFPlayID,reportId
3199,6903201,RUSH,Rush,29563,,,,,29563,,409083,29563-3199,"409083, 3199",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,24,2,4,46,46,,,-2.830149120339355,-3.3494082509716376,42,15,3,65,454,5,65,156,Touchdown,3,379,24,31,17,9,false,(6:19) (HOU 01) Conner Weigman rushes for 42 yards. Tackle by (BAY D03) Devyn Bobby.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,46,2,4,42,BAY,HOU,HOU,false,false,2025-11-29,29563,3199,3,379,Baylor,Houston,9,17,2,4,46,RUSH,15,3,42,0,0,0,0,0,,0,Touchdown,1,0,0,0,3,3,(6:19) (HOU 01) Conner Weigman rushes for 42 yards. Tackle by (BAY D03) Devyn Bobby.,-2,57,6903201,326-undefined
3225,6903216,RUSH,Rush,29563,,,,,29563,,409083,29563-3225,"409083, 3225",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,24,1,4,4,4,,,-6.136135058540958,-0.20870778370914184,3,15,3,65,454,5,65,156,Touchdown,3,333,24,31,17,9,false,(5:33) (HOU 01) Conner Weigman rushes for 3 yards. Tackle by (BAY D32) Emar'rion Winston.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,4,1,4,3,BAY,HOU,HOU,false,false,2025-11-29,29563,3225,3,333,Baylor,Houston,9,17,1,4,4,RUSH,15,4,3,0,0,0,0,0,,0,Touchdown,1,0,0,0,3,3,(5:33) (HOU 01) Conner Weigman rushes for 3 yards. Tackle by (BAY D32) Emar'rion Winston.,-2,57,6903216,326-undefined
3251,6903222,RUSH,Rush,29563,,,,,29563,,409083,29563-3251,"409083, 3251",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,24,2,1,1,1,,,-6.3421371181392425,-0.6259781720666641,1,15,3,65,454,5,65,156,Touchdown,3,301,24,31,17,9,false,Touchdown Houston - (5:01) (HOU 01) Conner Weigman rushes for 1 yard.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,1,2,1,1,BAY,HOU,HOU,false,false,2025-11-29,29563,3251,3,301,Baylor,Houston,9,17,2,1,1,RUSH,15,5,1,0,0,0,0,0,,0,Touchdown,1,0,0,0,3,3,Touchdown Houston - (5:01) (HOU 01) Conner Weigman rushes for 1 yard.,-2,57,6903222,326-undefined
3273,6903224,XPA,XPA,29563,,,,,29563,,409083,29563-3273,"409083, 3273",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,17,9,24,,,3,3,,,-0.96,-0.040000000000000036,,15,3,65,454,5,65,156,Touchdown,3,298,24,31,23,9,false,(HOU S92) Ethan Sanchez extra point is good.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,3,0,-,0,BAY,HOU,HOU,false,false,2025-11-29,29563,3273,3,298,Baylor,Houston,9,23,0,-,3,XPA,15,0,0,0,0,0,0,1,MADE,0,Touchdown,0,0,0,0,3,3,(HOU S92) Ethan Sanchez extra point is good.,-2,57,6903224,326-undefined
3293,6903231,KICKOFF,Kickoff,29563,,,,,29563,,409083,29563-3293,"409083, 3293",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,24,9,24,,,65,65,,,0.8047628069025372,0.950113528027574,,16,3,64,298,8,52,190,Downs,3,298,24,31,24,9,true,65 Yard Kickoff by (HOU S96) Zac Yoakam. Returned 36 yards by (BAY 02) Kole Wilson. Tackle by (HOU D33) Johnsley Barbas.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,65,0,-,0,BAY,HOU,BAY,false,false,2025-11-29,29563,3293,3,298,Baylor,Houston,9,24,0,-,65,KICKOFF,16,0,0,0,0,0,0,0,,0,Downs,0,0,0,0,3,3,65 Yard Kickoff by (HOU S96) Zac Yoakam. Returned 36 yards by (BAY 02) Kole Wilson. Tackle by (HOU D33) Johnsley Barbas.,-2,57,6903231,326-undefined
3319,6903239,PASS,Pass,29563,,,,,29563,,409083,29563-3319,"409083, 3319",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,24,9,24,1,10,64,64,,,1.767521644422151,-0.8296535207623553,0,16,3,64,298,8,52,190,Downs,3,289,24,31,24,9,true,(4:49) (BAY 13) Sawyer Robertson pass incomplete to (BAY 85) Matthew Klopfenstein,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,64,1,10,0,BAY,HOU,BAY,false,false,2025-11-29,29563,3319,3,289,Baylor,Houston,9,24,1,10,64,PASS,16,1,0,0,0,0,1,0,,0,Downs,0,0,0,0,3,3,(4:49) (BAY 13) Sawyer Robertson pass incomplete to (BAY 85) Matthew Klopfenstein,-2,57,6903239,326-undefined
3345,6903245,PASS,Pass,29563,,,,,29563,,409083,29563-3345,"409083, 3345",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,24,9,24,2,10,64,64,,,0.9486238966112872,3.146617996272722,34,16,3,64,298,8,52,190,Downs,3,284,24,31,24,9,true,(4:44) (BAY 13) Sawyer Robertson pass complete to (BAY 16) Kobe Prentice for 34 yards. Tackle by (HOU D00) Blake Thompson.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,64,2,10,34,BAY,HOU,BAY,false,false,2025-11-29,29563,3345,3,284,Baylor,Houston,9,24,2,10,64,PASS,16,2,34,0,0,0,0,0,,0,Downs,0,0,0,0,3,3,(4:44) (BAY 13) Sawyer Robertson pass complete to (BAY 16) Kobe Prentice for 34 yards. Tackle by (HOU D00) Blake Thompson.,-2,57,6903245,326-undefined
3373,6903256,RUSH,Rush,29563,,,,,29563,,409083,29563-3373,"409083, 3373",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,24,9,24,1,10,30,30,,,4.1371210549444575,0.24082463659302786,6,16,3,64,298,8,52,190,Downs,3,264,24,31,24,9,true,(4:24) (BAY 27) Joseph Dodds rushes for 6 yards. Tackle by (HOU D00) Blake Thompson. Assist by (HOU D90) Eddie Walls III.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,30,1,10,6,BAY,HOU,BAY,false,false,2025-11-29,29563,3373,3,264,Baylor,Houston,9,24,1,10,30,RUSH,16,3,6,0,0,0,0,0,,0,Downs,0,0,0,0,3,3,(4:24) (BAY 27) Joseph Dodds rushes for 6 yards. Tackle by (HOU D00) Blake Thompson. Assist by (HOU D90) Eddie Walls III.,-2,57,6903256,326-undefined
3399,6903263,RUSH,Rush,29563,,,,,29563,,409083,29563-3399,"409083, 3399",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,24,9,24,2,4,24,24,,,4.381150889625075,0.5107890051900466,5,16,3,64,298,8,52,190,Downs,3,241,24,31,24,9,true,(4:01) (BAY 27) Joseph Dodds rushes for 5 yards. Tackle by (HOU D41) Zavian Tibbs. Assist by (HOU D25) Carmycah Glass.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,24,2,4,5,BAY,HOU,BAY,false,false,2025-11-29,29563,3399,3,241,Baylor,Houston,9,24,2,4,24,RUSH,16,4,5,0,0,0,0,0,,0,Downs,0,0,0,0,3,3,(4:01) (BAY 27) Joseph Dodds rushes for 5 yards. Tackle by (HOU D41) Zavian Tibbs. Assist by (HOU D25) Carmycah Glass.,-2,57,6903263,326-undefined
3425,6903271,RUSH,Rush,29563,,,,,29563,,409083,29563-3425,"409083, 3425",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,24,9,24,1,10,19,19,,,4.8987381193064286,0.5094218340711559,7,16,3,64,298,8,52,190,Downs,3,210,24,31,24,9,true,(3:30) (BAY 13) Sawyer Robertson rushes for 7 yards. Tackle by (HOU D00) Blake Thompson.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,19,1,10,7,BAY,HOU,BAY,false,false,2025-11-29,29563,3425,3,210,Baylor,Houston,9,24,1,10,19,RUSH,16,5,7,0,0,0,0,0,,0,Downs,1,0,0,0,3,3,(3:30) (BAY 13) Sawyer Robertson rushes for 7 yards. Tackle by (HOU D00) Blake Thompson.,-2,57,6903271,326-undefined
3451,6903280,RUSH,Rush,29563,,,,,29563,,409083,29563-3451,"409083, 3451",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,24,9,24,2,3,12,12,,,5.4149399818308215,-0.8958915540575475,0,16,3,64,298,8,52,190,Downs,3,172,24,31,24,9,true,(2:52) (BAY 22) Caden Knighten rushes for 0 yards. Tackle by (HOU D08) Kentrell Webb. Assist by (HOU D25) Carmycah Glass.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,12,2,3,0,BAY,HOU,BAY,false,false,2025-11-29,29563,3451,3,172,Baylor,Houston,9,24,2,3,12,RUSH,16,6,0,0,0,0,0,0,,0,Downs,0,0,0,0,3,3,(2:52) (BAY 22) Caden Knighten rushes for 0 yards. Tackle by (HOU D08) Kentrell Webb. Assist by (HOU D25) Carmycah Glass.,-2,57,6903280,326-undefined
3477,6903625,RUSH,Rush,29563,,,,,29563,,409083,29563-3477,"409083, 3477",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,24,9,24,3,3,12,12,,,4.530662922141655,-2.0194231055521565,0,16,3,64,298,8,52,190,Downs,3,152,24,31,24,9,true,(2:32) (BAY 13) Sawyer Robertson rushes for 0 yards. Tackle by (HOU D41) Zavian Tibbs.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,12,3,3,0,BAY,HOU,BAY,false,false,2025-11-29,29563,3477,3,152,Baylor,Houston,9,24,3,3,12,RUSH,16,7,0,0,0,0,0,0,,0,Downs,1,0,0,0,3,3,(2:32) (BAY 13) Sawyer Robertson rushes for 0 yards. Tackle by (HOU D41) Zavian Tibbs.,-2,57,6903625,326-undefined
3503,6903645,PASS,Pass,29563,,,,,29563,,409083,29563-3503,"409083, 3503",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,24,9,24,4,3,12,12,,,2.537419969958047,-2.691884476820168,0,16,3,64,298,8,52,190,Downs,3,113,24,31,24,9,true,(1:53) (BAY 13) Sawyer Robertson pass incomplete to (BAY 34) Josh Cameron,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,12,4,3,0,BAY,HOU,BAY,false,false,2025-11-29,29563,3503,3,113,Baylor,Houston,9,24,4,3,12,PASS,16,8,0,0,0,0,1,0,,0,Downs,0,0,0,0,3,3,(1:53) (BAY 13) Sawyer Robertson pass incomplete to (BAY 34) Josh Cameron,-2,57,6903645,326-undefined
3529,6903678,RUSH,Rush,29563,,,,,29563,,409083,29563-3529,"409083, 3529",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,24,9,24,1,10,88,88,,,-0.1195664469856111,0.6505341603414764,1,17,3,88,108,3,5,92,Punt,3,108,24,31,24,9,false,(1:48) (HOU 44) Dean Connors rushes for 1 yard. Tackle by (BAY D50) Matthew Fobbs-White.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,88,1,10,1,BAY,HOU,HOU,false,false,2025-11-29,29563,3529,3,108,Baylor,Houston,9,24,1,10,88,RUSH,17,1,1,0,0,0,0,0,,0,Punt,0,0,0,0,3,3,(1:48) (HOU 44) Dean Connors rushes for 1 yard. Tackle by (BAY D50) Matthew Fobbs-White.,-2,57,6903678,326-undefined
3555,6903706,RUSH,Rush,29563,,,,,29563,,409083,29563-3555,"409083, 3555",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,24,9,24,2,9,87,87,,,0.5396258426740951,0.4329359178543592,4,17,3,88,108,3,5,92,Punt,3,71,24,31,24,9,false,(1:11) (HOU 01) Conner Weigman rushes for 4 yards. Tackle by (BAY D03) Devyn Bobby.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,87,2,9,4,BAY,HOU,HOU,false,false,2025-11-29,29563,3555,3,71,Baylor,Houston,9,24,2,9,87,RUSH,17,2,4,0,0,0,0,0,,0,Punt,1,0,0,0,3,3,(1:11) (HOU 01) Conner Weigman rushes for 4 yards. Tackle by (BAY D03) Devyn Bobby.,-2,57,6903706,326-undefined
3581,6903732,PASS,Pass,29563,,,,,29563,,409083,29563-3581,"409083, 3581",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,24,9,24,3,5,83,83,,,0.9783238179142216,1.23963818640825,0,17,3,88,108,3,5,92,Punt,3,28,24,31,24,9,false,(:28) (HOU 01) Conner Weigman pass incomplete to (HOU 00) Amare Thomas,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,83,3,5,0,BAY,HOU,HOU,false,false,2025-11-29,29563,3581,3,28,Baylor,Houston,9,24,3,5,83,PASS,17,3,0,0,0,0,1,0,,0,Punt,0,0,0,0,3,3,(:28) (HOU 01) Conner Weigman pass incomplete to (HOU 00) Amare Thomas,-2,57,6903732,326-undefined
3607,6903778,PUNT,Punt,29563,,,,,29563,,409083,29563-3607,"409083, 3607",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,24,9,24,4,5,83,83,,,2.234460673231887,0.4095917894197663,,17,3,88,108,3,5,92,Punt,3,23,24,31,24,9,false,(:23) 33 Yard Punt by (HOU S91) Liam Dougherty. OutOfBounds.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,83,4,5,0,BAY,HOU,HOU,false,false,2025-11-29,29563,3607,3,23,Baylor,Houston,9,24,4,5,83,PUNT,17,0,0,0,0,0,0,0,,0,Punt,0,0,0,0,3,3,(:23) 33 Yard Punt by (HOU S91) Liam Dougherty. OutOfBounds.,-2,57,6903778,326-undefined
3629,6903826,RUSH,Rush,29563,,,,,29563,,409083,29563-3629,"409083, 3629",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,24,17,24,1,10,50,50,,,2.649503826925314,0.7877656562292876,8,18,3,50,16,7,50,177,Touchdown,3,16,24,31,24,9,true,(:16) (BAY 27) Joseph Dodds rushes for 8 yards. Tackle by (HOU D05) Carlos Allen Jr..,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,3,50,1,10,8,BAY,HOU,BAY,false,false,2025-11-29,29563,3629,3,16,Baylor,Houston,9,24,1,10,50,RUSH,18,1,8,0,0,0,0,0,,0,Touchdown,0,0,0,0,3,3,(:16) (BAY 27) Joseph Dodds rushes for 8 yards. Tackle by (HOU D05) Carlos Allen Jr..,-2,57,6903826,326-undefined
3664,6903964,PASS,Pass,29563,,,,,29563,,409083,29563-3664,"409083, 3664",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,24,17,24,2,2,42,42,,,3.447754062351047,0.0872097943606998,5,18,3,50,16,7,50,177,Touchdown,4,900,24,31,24,9,true,(15:00) (BAY 13) Sawyer Robertson pass complete to (BAY 02) Kole Wilson for 5 yards. Tackle by (HOU D08) Kentrell Webb.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,42,2,2,5,BAY,HOU,BAY,false,false,2025-11-29,29563,3664,4,900,Baylor,Houston,9,24,2,2,42,PASS,18,2,5,0,0,0,0,0,,0,Touchdown,0,0,0,0,3,3,(15:00) (BAY 13) Sawyer Robertson pass complete to (BAY 02) Kole Wilson for 5 yards. Tackle by (HOU D08) Kentrell Webb.,-2,57,6903964,326-undefined
3692,6904002,PASS,Pass,29563,,,,,29563,,409083,29563-3692,"409083, 3692",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,24,17,24,1,10,37,37,,,3.536124554678776,0.9604891306544581,14,18,3,50,16,7,50,177,Touchdown,4,878,24,31,24,9,true,(14:38) (BAY 13) Sawyer Robertson pass complete to (BAY 02) Kole Wilson for 14 yards. Tackle by (HOU D90) Eddie Walls III.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,37,1,10,14,BAY,HOU,BAY,false,false,2025-11-29,29563,3692,4,878,Baylor,Houston,9,24,1,10,37,PASS,18,3,14,0,0,0,0,0,,0,Touchdown,0,0,0,0,3,3,(14:38) (BAY 13) Sawyer Robertson pass complete to (BAY 02) Kole Wilson for 14 yards. Tackle by (HOU D90) Eddie Walls III.,-2,57,6904002,326-undefined
3720,6904010,RUSH,Rush,29563,,,,,29563,,409083,29563-3720,"409083, 3720",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,24,17,24,1,10,23,23,,,4.509397086434869,0.030235262662893714,5,18,3,50,16,7,50,177,Touchdown,4,852,24,31,24,9,true,(14:12) (BAY 27) Joseph Dodds rushes for 5 yards. Tackle by (HOU D36) Jalen Garner. Assist by (HOU D06) Jordan Allen.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,23,1,10,5,BAY,HOU,BAY,false,false,2025-11-29,29563,3720,4,852,Baylor,Houston,9,24,1,10,23,RUSH,18,4,5,0,0,0,0,0,,0,Touchdown,0,0,0,0,3,3,(14:12) (BAY 27) Joseph Dodds rushes for 5 yards. Tackle by (HOU D36) Jalen Garner. Assist by (HOU D06) Jordan Allen.,-2,57,6904010,326-undefined
3746,6904032,PENALTY,PassPenalty,29563,,,,,29563,,409083,29563-3746,"409083, 3746",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,24,17,24,2,5,18,18,,,4.5400347581180185,1.4388254445067665,0,18,3,50,16,7,50,177,Touchdown,4,820,24,31,24,9,true,"Penalty on (HOU D01) Latrell McCutchin Sr., First Down.",HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,18,2,5,0,BAY,HOU,BAY,false,false,2025-11-29,29563,3746,4,820,Baylor,Houston,9,24,2,5,18,PENALTY,18,0,0,0,0,0,0,0,,0,Touchdown,0,0,0,0,3,3,"Penalty on (HOU D01) Latrell McCutchin Sr., First Down.",-2,57,6904032,326-undefined
3783,6904074,RUSH,Rush,29563,,,,,29563,,409083,29563-3783,"409083, 3783",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,24,17,24,1,4,4,4,,,5.9980099068591635,0.18698348691030695,3,18,3,50,16,7,50,177,Touchdown,4,812,24,31,24,9,true,(13:32) (BAY 27) Joseph Dodds rushes for 3 yards. Tackle by (HOU D90) Eddie Walls III. Assist by (HOU D12) Sione Fotu.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,4,1,4,3,BAY,HOU,BAY,false,false,2025-11-29,29563,3783,4,812,Baylor,Houston,9,24,1,4,4,RUSH,18,5,3,0,0,0,0,0,,0,Touchdown,0,0,0,0,3,3,(13:32) (BAY 27) Joseph Dodds rushes for 3 yards. Tackle by (HOU D90) Eddie Walls III. Assist by (HOU D12) Sione Fotu.,-2,57,6904074,326-undefined
3809,6904088,RUSH,Rush,29563,,,,,29563,,409083,29563-3809,"409083, 3809",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,24,17,24,2,1,1,1,,,6.187482005911211,-0.5395603816945344,0,18,3,50,16,7,50,177,Touchdown,4,776,24,31,24,9,true,(12:56) (BAY 27) Joseph Dodds rushes for 0 yards. Tackle by (HOU D12) Sione Fotu.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,1,2,1,0,BAY,HOU,BAY,false,false,2025-11-29,29563,3809,4,776,Baylor,Houston,9,24,2,1,1,RUSH,18,6,0,0,0,0,0,0,,0,Touchdown,0,0,0,0,3,3,(12:56) (BAY 27) Joseph Dodds rushes for 0 yards. Tackle by (HOU D12) Sione Fotu.,-2,57,6904088,326-undefined
3835,6904126,RUSH,Rush,29563,,,,,29563,,409083,29563-3835,"409083, 3835",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,9,24,17,24,3,1,1,1,,,5.654916579115191,0.8497735622460599,1,18,3,50,16,7,50,177,Touchdown,4,742,24,31,24,9,true,Touchdown Baylor - (12:22) (BAY 27) Joseph Dodds rushes for 1 yard.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,1,3,1,1,BAY,HOU,BAY,false,false,2025-11-29,29563,3835,4,742,Baylor,Houston,9,24,3,1,1,RUSH,18,7,1,0,0,0,0,0,,0,Touchdown,0,0,0,0,3,3,Touchdown Baylor - (12:22) (BAY 27) Joseph Dodds rushes for 1 yard.,-2,57,6904126,326-undefined
